1.980387,1.148155,2.211912,1.731243,2.284591,1.582006,1.654362,1.508776,0.833377,0.190455,0.289336,0.099448,
3.061195,2.640632,3.655407,1.513248,3.233595,1.657166,2.046150,1.202621,0.846312,0.081718,0.025161,0.080085,
3.340123,3.092981,3.928593,1.757104,2.775065,1.737515,2.803213,0.992875,0.940020,-0.158284,0.164539,0.071430,
3.355623,2.868852,3.234468,1.751020,2.679328,1.690074,2.593411,0.813485,0.888747,-0.199042,0.173186,0.071479,
3.644086,2.981236,2.940792,2.067995,2.377305,1.899538,2.046975,1.175268,0.966194,-0.239059,0.161699,0.047773,
3.879212,3.279251,2.498780,1.375646,2.394899,1.937372,1.812811,1.631664,0.416296,-0.223444,0.248283,0.039159,
4.106076,2.386120,2.491611,2.070853,2.810841,1.043755,1.741792,1.972072,0.625981,-0.292049,0.191913,0.091507,
4.019625,2.101015,2.078490,3.656466,1.886129,0.215611,1.643169,1.470207,1.319495,-0.262650,0.208806,0.111218,
3.643377,1.581530,1.737670,5.495436,1.804941,-0.470866,1.422208,1.169896,1.346327,-0.310049,0.321094,0.097503,
2.749231,1.333700,3.068721,5.819686,-0.153689,0.259815,2.494075,0.829195,0.800436,0.304526,0.362433,0.006776,
2.217122,1.563986,3.278947,5.154554,-0.958869,0.471347,2.420113,0.607429,0.720731,0.496707,0.594149,-0.017451,
1.750971,1.630989,1.637072,6.224701,1.326719,-0.227875,1.554206,1.352571,0.953142,0.195556,0.386759,0.031104,
1.292922,1.673561,1.853749,6.324167,2.595910,-0.400243,2.002917,1.091849,0.840210,0.130746,0.350378,0.048043,
0.581562,1.265205,2.622705,5.124470,3.613355,0.681302,2.472345,0.283562,0.794880,0.178190,0.412625,0.088657,
0.613561,1.393479,3.238050,4.082325,2.651529,1.250838,2.917526,-0.171454,0.870677,0.432533,0.189331,0.096062,
0.361730,1.706063,3.900254,3.720910,1.907051,1.233491,3.191525,-0.111743,0.686560,0.453569,0.203032,0.071264,
0.080622,1.209388,4.167093,5.093150,2.083097,-0.019902,2.817311,1.098076,0.252224,0.377113,0.203595,0.126309,
-0.377317,1.168902,4.245451,5.100854,2.973008,-0.389660,2.513430,1.096826,0.622382,0.244129,0.146960,0.141560,
-0.098827,0.857370,4.002718,3.431468,3.709308,-0.331287,2.558139,0.653482,1.112091,0.084876,0.084869,0.226073,
-0.057723,1.350926,3.362351,3.079639,2.621849,-0.158289,3.233117,0.637088,0.480492,0.532704,0.186778,0.123484,
-0.437608,1.225414,3.220114,2.980896,2.751622,0.241569,3.193256,0.489486,0.413135,0.611454,0.218360,0.110706,
-0.459862,1.026237,3.509760,3.774577,4.153146,-0.175787,2.731702,0.627229,0.343573,0.623249,0.285857,0.135080,
-0.707600,0.644134,3.254076,4.321295,4.168639,-0.543575,2.336996,1.124461,0.519221,0.672945,0.219546,0.129270,
-0.602133,0.679942,2.216511,4.598693,3.165091,-0.609598,2.627658,1.659136,0.776518,0.502870,0.110241,0.169529,
-0.676554,0.558818,1.781965,3.710774,3.724378,0.436005,2.594553,1.554579,0.548010,0.465156,0.016558,0.292458,
-1.107154,0.858991,2.739389,3.632519,3.558455,0.430280,2.176165,1.502225,0.525932,0.569954,0.240442,0.167509,
-1.416667,0.921150,2.857285,4.271511,3.412637,-0.006463,2.101695,1.242819,0.689292,0.906195,0.140868,0.062836,
-1.812974,0.833688,3.097917,4.006627,4.194877,-0.013708,2.164080,0.611072,1.304119,0.899866,0.113352,0.059722,
-1.981566,0.956983,3.132898,3.828153,4.143265,-0.377796,2.569328,0.443326,1.019209,1.178680,0.011491,0.038468,
-2.115749,1.359132,2.861374,3.568123,3.019257,-0.000704,3.107634,0.433400,0.854596,1.134612,-0.021451,0.054467,
-1.902435,1.119277,2.990736,3.781019,2.601354,0.182396,2.822588,0.888300,0.842086,0.920930,0.015178,0.094440,
-1.753417,1.275404,3.788968,3.582308,2.576038,0.518853,2.872001,1.109460,0.508262,0.923114,0.232804,0.097598,
-1.362606,1.675027,4.037252,3.460853,3.419796,1.003534,2.307460,0.847418,0.958347,0.798307,0.166349,0.179336,
0.100232,2.680712,3.597196,2.560264,3.336725,0.504083,1.932884,0.911984,1.303728,0.802359,0.150753,0.136338,
0.684814,2.679925,3.797474,4.004233,3.099205,0.191932,1.581833,0.940643,1.043101,0.879722,0.172510,0.070752,
1.414332,2.813840,3.099954,2.994206,2.421715,1.099731,2.751443,0.572314,1.041330,0.811289,0.183663,0.136165,
1.991346,2.509826,3.118875,1.607711,1.751058,1.466970,3.296711,0.662049,1.053928,0.647831,0.115701,0.105238,
2.352411,2.218322,2.367133,1.733817,1.554708,1.702688,3.337644,0.764569,1.185984,0.499596,0.185230,0.077136,
3.342381,1.421076,0.682168,-0.340946,2.392143,2.214704,3.750773,0.992269,1.035941,0.364103,0.432277,0.130897,
3.731020,0.876503,-0.059376,-0.505481,2.473372,2.381555,3.599260,1.261699,1.228202,0.125651,0.440249,0.123491,
4.036198,0.354574,-0.180118,-0.757013,3.021636,1.435597,3.817095,1.763025,0.894601,0.469214,0.220141,0.112697,
4.323890,0.382717,-0.604060,-1.048877,3.276436,1.327452,4.005909,1.865092,0.513445,0.421781,0.191427,0.155593,
4.138983,1.301033,-1.598505,-0.495384,2.109807,2.414548,4.393565,0.871280,1.398655,0.047904,0.311247,0.031929,
4.090442,1.321598,-1.680762,-0.063880,2.350261,1.700263,4.655408,0.991524,1.385134,0.017132,0.315184,0.045383,
3.737366,1.186543,-1.346388,0.402061,2.117369,1.303955,4.989696,0.476790,0.907620,0.347185,0.555411,0.077697,
3.576939,1.397816,-1.186162,0.220190,2.263383,1.789897,4.738877,0.226132,0.808847,0.467617,0.524240,0.082763,
3.573343,1.378144,-1.785163,0.131263,3.682709,2.595719,3.792948,-0.003778,0.957213,0.154616,0.435935,0.087775,
3.633097,1.577255,-1.924628,0.916435,3.634386,2.144550,3.865029,-0.178134,1.020822,0.209089,0.460745,0.081399,
3.475008,1.106334,-1.872067,1.580994,4.786075,1.648205,3.451250,-0.146473,0.627639,0.172016,0.408886,0.190483,
3.964124,0.942690,-1.651369,0.837048,5.339443,1.314232,3.006540,0.488645,0.539007,0.336644,0.211181,0.222700,
4.071060,1.208792,-1.755808,0.222807,5.057090,1.980743,3.307803,0.408321,0.427689,0.400254,0.221823,0.187633,
3.756241,1.829197,-2.481546,0.658916,5.530189,2.359873,3.047279,0.121046,0.050685,0.484926,0.261427,0.232047,
3.962204,1.816512,-2.885520,0.883656,5.836360,2.064342,2.633645,0.196999,0.310333,0.600470,0.197752,0.208973,
4.438358,1.441109,-2.835288,0.845747,5.458553,2.068863,2.423850,0.309165,0.870558,0.623708,0.211075,0.101582,
4.266446,1.258361,-2.513813,0.669802,5.651970,2.147452,2.380897,0.343551,0.782488,0.670920,0.198245,0.093311,
4.303164,1.143680,-2.821539,0.917182,5.979334,1.848586,2.266005,0.371619,0.910575,0.757051,0.112000,0.098689,
4.323753,0.700593,-2.655962,1.611801,6.272711,1.384285,2.130334,0.201127,1.171794,0.684644,0.063453,0.115980,
4.479119,0.540776,-2.410224,1.874511,5.920106,1.458655,2.009220,0.339678,1.304197,0.561140,0.079181,0.094950,
4.963722,0.631820,-2.809417,2.282347,5.306357,1.643395,2.184644,0.384637,1.569306,0.343026,0.090375,0.044746,
4.971202,0.834913,-3.434936,2.294991,6.053842,1.182462,2.242200,0.211795,1.534025,0.531484,0.031532,0.105709,
4.847141,0.541399,-2.995002,2.005243,6.065480,1.091010,2.461234,0.414094,1.435669,0.496193,-0.043245,0.120607,
4.762557,0.555866,-2.003906,1.289593,5.694731,0.871204,2.741411,1.108076,1.384330,0.278131,-0.320650,0.128335,
4.648230,1.020874,-2.920722,2.146336,5.302478,1.571996,2.337795,0.820418,1.503660,0.203131,-0.109307,0.067199,
4.869045,1.139745,-3.469674,2.685672,5.015678,1.876649,2.410929,0.469605,1.695739,0.026219,0.071559,0.023235,
4.501220,1.595136,-3.057808,2.138250,4.891771,2.087890,2.868198,-0.004706,1.649950,0.016226,0.211826,0.005542,
4.058353,2.254824,-2.951474,1.588576,4.996105,2.128217,2.842587,0.036530,1.290976,0.228305,0.219392,0.059291,
3.852649,2.855584,-3.268308,0.922226,5.105596,2.223156,2.969935,-0.020696,0.997366,0.376906,0.275215,0.101593,
4.190232,3.143812,-3.828056,0.894423,5.003667,2.714696,2.773814,-0.057798,0.796679,0.332639,0.329538,0.105151,
4.268530,2.675066,-3.179227,0.867873,4.848340,2.922275,3.127965,0.060206,0.588482,0.153954,0.273195,0.130252,
4.483474,2.566683,-2.283617,0.236403,4.548418,2.946028,4.053423,0.040539,0.375230,-0.062671,0.168936,0.178346,
4.387087,2.603757,-0.962684,-0.408594,4.083680,3.800391,4.265358,-0.009458,0.350201,-0.126537,0.051441,0.171428,
4.331368,2.850947,-0.420948,-0.887803,3.647261,4.530116,4.608789,-0.108004,0.364960,-0.170757,-0.097983,0.207682,
4.736223,2.244888,-0.507089,-0.320254,2.859849,3.887264,3.989927,0.272261,0.745651,-0.389967,0.012652,0.109333,
4.856466,2.102219,-0.628199,0.075893,2.926923,3.100379,3.636735,0.404941,1.103234,-0.522626,0.044429,0.082790,
4.696792,2.527698,-0.655055,-0.256685,2.851004,2.720464,3.913450,0.588185,0.886970,-0.432282,0.024140,0.086125,
5.186552,3.316089,-0.726621,-0.924872,3.337198,2.502659,4.717619,0.768026,0.283761,-0.112521,-0.220448,0.140474,
5.146724,3.637265,-0.300258,-1.245283,2.898953,2.893535,4.989654,0.812102,0.107284,0.017260,-0.304564,0.156033,
5.755197,4.044808,-0.442090,-1.337775,2.678581,2.392852,4.665761,0.847767,0.393545,-0.058201,-0.178905,0.130835,
5.476499,3.658873,-0.482985,-0.660885,2.132663,1.601066,3.366833,0.907296,0.481716,-0.030449,0.045025,0.114252,
6.089954,3.372075,-2.221540,0.542410,2.886157,0.464598,1.988120,0.815919,1.311321,0.071386,0.028884,0.091944,
5.922488,2.547235,-1.476933,0.707823,3.857395,-0.039916,0.968587,0.526926,1.678133,0.645956,0.010794,0.029636,
5.141429,2.293010,0.002766,-0.008493,5.199304,-1.265129,0.589571,1.003384,1.153654,1.678088,-0.076113,0.098232,
4.326498,1.833543,0.327925,-0.547970,6.069799,-1.314081,0.378311,0.612462,1.058729,1.962912,0.102366,0.115772,
4.589935,1.524864,0.151361,-0.244527,4.985492,-0.941840,0.598683,0.624904,1.445460,1.790616,0.071867,0.044050,
4.987450,1.447389,-0.189193,0.103391,4.791796,-1.133402,0.468906,0.264896,1.295780,1.668340,0.194010,0.107117,
5.210497,1.352378,-0.155343,0.445218,4.156758,-0.852825,0.543718,-0.194544,0.806909,1.417167,0.278497,0.101753,
5.539533,1.850682,0.231595,0.083527,4.234175,-0.754860,0.237111,0.070368,0.542345,1.586883,0.291329,0.086134,
5.842773,2.754126,-0.433197,0.528231,4.542842,-1.197964,-0.055622,0.573022,0.344663,1.558080,-0.014169,0.094922,
5.855601,3.689372,0.052729,0.352264,4.591883,-1.044676,0.016229,0.432260,0.111663,1.320338,-0.136385,0.080283,
5.441187,4.070957,1.471467,0.875511,3.092607,-0.567899,-0.075990,-0.446288,-0.032384,0.626883,0.167827,0.095156,
6.503149,4.564227,0.317358,-0.687974,4.795261,-1.108243,0.299376,-0.626804,0.165638,0.685149,-0.276368,0.026338,
6.835069,4.354733,0.222634,-0.694515,5.014928,-1.007323,0.347574,-0.652496,0.242288,0.528634,-0.494927,-0.030951,
6.589216,4.175572,0.659883,-0.303656,4.985817,-1.207589,0.205787,-0.593481,0.283823,0.248910,-0.563450,-0.019377,
5.963386,3.815165,1.116099,1.186888,3.392083,-0.102024,-0.443731,-0.269768,0.429932,-0.439901,-0.165855,-0.037377,
6.768213,4.137350,0.316258,0.976557,4.395301,-0.507475,0.363605,-0.132684,0.455037,-0.462932,-0.703061,-0.090352,
6.863111,4.153880,0.487441,1.159274,4.209442,-0.437282,0.144634,0.238184,0.263076,-0.721847,-0.840453,-0.113839,
6.987812,4.263165,0.382000,1.320641,4.046630,-0.405494,-0.119515,0.416239,0.134740,-0.719631,-0.893691,-0.127720,
6.260111,3.905818,1.285783,1.658957,2.902713,0.516491,-0.790767,0.475521,0.379001,-1.181701,-0.481179,-0.097841,
7.616365,4.135108,0.570047,1.598434,3.841139,0.171334,-1.101231,1.430897,-0.545591,-0.547157,-0.931587,-0.138643,
7.174414,4.071849,1.156008,2.094723,3.944268,0.111035,-1.149703,1.254071,-0.289459,-0.543963,-0.791181,-0.132537,
6.087857,4.113847,1.942515,2.127467,3.134905,0.679681,-0.191106,0.717728,0.023490,-1.092453,-0.416353,-0.082700,
5.654034,4.318140,2.427815,1.907030,2.398767,1.091329,0.684950,0.717921,-0.526609,-1.158493,-0.255887,-0.053679,
6.674167,4.854970,1.331753,1.413569,4.379812,0.362246,0.302201,1.637108,-1.043261,-0.549437,-0.884535,-0.123407,
6.428214,4.949897,1.344557,1.054574,5.159381,-0.304595,0.924601,1.103587,-0.812105,-0.511232,-1.015768,-0.106156,
5.599275,4.686755,2.390039,1.314462,3.908564,-0.021716,1.233958,0.829124,-0.956682,-0.828518,-0.487971,-0.044594,
6.295485,4.914039,2.077873,0.516544,5.720891,-0.769449,1.437923,1.047108,-0.605818,-0.585731,-1.109839,-0.101896,
6.183595,4.922435,1.949335,0.834137,5.515017,-0.738119,1.345213,0.858887,-0.587883,-0.625774,-1.013412,-0.082205,
6.164556,4.884807,1.959915,1.071034,5.637059,-0.937836,1.070474,0.736827,-0.454246,-0.522131,-1.004039,-0.081038,
6.181558,4.920598,2.474858,0.985469,5.623508,-1.245876,1.128707,0.816804,-0.339481,-0.498779,-1.024397,-0.078627,
6.204022,5.064609,2.735400,0.980887,5.340981,-1.095891,1.469634,0.697335,-0.619483,-0.446894,-0.949235,-0.045896,
6.110859,4.860774,2.678038,1.566866,6.223118,-1.599645,0.623292,0.469247,-0.251901,-0.122342,-1.033234,-0.055455,
5.923588,4.696721,3.195109,1.783255,6.022260,-1.656900,0.537174,0.386790,-0.277758,-0.178931,-0.914570,-0.030522,
6.317983,4.676217,3.210817,0.954249,5.941873,-1.174904,1.071645,0.732183,-0.346542,-0.285336,-0.999059,-0.052947,
5.967474,4.995613,2.851713,1.031967,6.513504,-1.446640,0.812902,0.669742,-0.370562,-0.132145,-1.023811,-0.080427,
5.827974,4.952152,2.785098,1.386934,6.611442,-1.673421,0.727951,0.624174,-0.296127,-0.153672,-1.052305,-0.059719,
6.090830,4.736621,2.586025,1.969348,6.122900,-1.262066,0.595186,0.705944,-0.132328,-0.299823,-0.966968,-0.066775,
6.204321,4.443124,2.510143,1.797919,6.174873,-0.905387,0.570495,0.697086,-0.156316,-0.401250,-0.945565,-0.077707,
6.228304,4.455471,2.273866,1.447515,6.454129,-0.890073,0.810308,0.809072,-0.156596,-0.467877,-1.078313,-0.082854,
6.072834,4.770066,2.391191,1.128738,6.620857,-1.284675,1.005075,0.853435,-0.072137,-0.387529,-1.150702,-0.086336,
6.183902,4.864612,2.596471,1.106692,6.632651,-1.467090,0.990950,0.739167,-0.026355,-0.224747,-1.175339,-0.077192,
5.768275,4.622311,2.697361,2.355314,5.624948,-0.780174,0.430407,0.325103,-0.140467,-0.419721,-0.657553,-0.062671,
6.075260,4.615911,2.875918,1.718417,6.021081,-0.665885,0.355338,0.584101,-0.224584,-0.345444,-0.760228,-0.103416,
5.829911,4.799851,3.408246,1.939104,4.890944,0.345462,0.524414,0.462097,-0.794321,-0.391941,-0.378653,-0.087282,
6.309162,5.180401,3.225862,1.568816,4.977139,0.287204,0.749116,0.389563,-0.644658,-0.313741,-0.474603,-0.093770,
5.668171,4.873783,3.557045,2.909305,3.346118,1.161366,0.525648,0.173437,-0.450608,-0.664229,-0.207552,-0.082307,
5.563190,4.687057,3.690560,3.500281,3.665630,0.883045,0.012952,0.047557,-0.063723,-0.562684,-0.213819,-0.091001,
5.586102,4.707041,3.897052,3.507585,3.729587,0.739728,0.200729,0.059046,-0.081254,-0.520746,-0.221615,-0.082365,
6.012678,5.110416,4.262453,2.064946,3.869089,0.944412,0.946891,0.661209,-0.416233,-0.543514,-0.255949,-0.085851,
5.696638,4.997634,4.265393,2.688618,4.210724,0.763663,0.489499,0.444980,-0.248148,-0.447825,-0.209257,-0.080976,
5.011929,4.725531,4.401390,3.622946,3.478954,1.262147,0.335527,0.081219,-0.273285,-0.348869,-0.129721,-0.077853,
5.118738,4.690824,4.803204,3.419878,3.547594,1.406009,0.221003,0.203964,-0.199505,-0.386763,-0.118737,-0.079708,
5.554199,4.449408,4.899888,3.101038,3.094006,1.291342,1.037623,0.314323,-0.254496,-0.524986,-0.113426,-0.050636,
5.469023,4.517713,4.358720,3.169956,3.519473,1.083684,1.118999,0.715517,-0.442195,-0.431355,-0.078833,-0.037810,
5.509932,4.468055,4.558433,2.580364,4.216840,0.474741,0.498003,0.717549,-0.084546,-0.494282,-0.120908,-0.026557,
4.753874,4.472415,4.227558,2.742501,3.128112,1.476722,0.899989,0.357090,-0.631416,-0.526494,0.128852,-0.015564,
5.266019,4.397399,4.378621,2.359106,3.909923,0.980584,0.573901,0.411538,-0.324789,-0.211298,0.003467,-0.007353,
5.008021,4.228205,4.060995,2.952941,3.526213,0.880695,1.055987,0.174455,0.047446,0.005424,0.030149,0.022602,
4.558321,4.050258,3.921863,3.305530,3.016503,1.279389,1.844445,0.560440,0.021814,-0.150971,0.200805,0.034118,
4.655092,3.794040,4.795345,3.035104,3.767784,1.355502,1.729973,0.481123,0.356314,-0.078133,0.179681,0.067851,
4.596489,3.601832,4.684617,2.594896,3.579291,1.919560,1.570705,-0.012409,0.070273,-0.305283,0.303200,0.090447,
4.301963,3.801175,4.275623,2.810462,2.861864,1.467735,1.160722,-0.128757,-0.283505,-0.603998,0.450148,0.062541,
3.850323,3.554684,3.852230,3.132680,2.129665,0.777154,0.418346,-0.587377,-0.377332,-0.310997,0.195067,-0.005398,
3.783211,3.476320,4.236312,3.327631,2.030446,0.434547,0.663112,-0.896679,-0.143640,-0.487260,0.049740,-0.040609,
4.066371,3.590344,3.755180,2.871867,2.872495,0.514402,0.775520,-0.882217,0.000409,-0.409324,0.044274,-0.008434,
4.239111,3.075807,3.805271,2.748495,4.399951,-0.032988,0.813724,-0.007198,0.424568,-0.269212,0.183237,0.113042,
4.063784,2.996576,3.549170,3.288320,3.951896,0.049642,0.404751,0.325225,0.468289,0.130213,0.275377,0.092230,
3.834188,2.722862,3.082983,2.917735,2.855306,0.916257,1.192475,0.229955,0.503260,0.204971,0.231657,0.061412,
3.640920,2.455726,2.987426,2.101948,2.221720,1.564041,1.783671,0.590811,0.052576,0.223722,0.036046,0.016041,
3.664208,2.281109,2.830722,2.288039,2.628176,1.187598,1.247906,0.600151,-0.366799,0.153425,0.153455,0.019838,
3.520156,2.328409,2.250245,1.828727,2.846352,0.834353,0.928408,0.668904,0.061825,0.279929,-0.112131,0.011837,
3.336669,2.477611,2.465239,1.964104,2.127566,0.755383,0.844140,0.124408,0.527464,-0.167088,-0.223621,-0.001962,
3.212177,2.693939,2.413951,1.889450,1.389916,0.632215,0.685986,-0.209851,0.314893,-0.241090,-0.071485,0.011619,
3.236733,2.491656,2.521751,1.818171,1.440867,0.069217,0.957878,0.086382,0.606824,0.139847,0.193965,0.071188,
3.197451,2.893702,2.654398,1.964380,2.292929,0.246196,1.161263,0.659853,0.141377,-0.373114,0.151116,0.030696,
2.830209,3.054031,3.323872,1.639008,1.315326,0.174275,1.262024,0.462486,0.155734,-0.057307,-0.141994,0.016968,
2.543664,3.114175,3.878730,1.611093,1.450067,0.865475,1.285910,0.740499,0.432841,0.034112,-0.025991,0.033489,
2.473244,2.678351,3.276154,1.799447,1.973415,1.319338,0.958582,0.270834,0.734765,0.045198,0.181278,0.059882,
2.533427,2.623215,2.675922,1.849012,2.430192,1.070324,0.821470,0.090637,0.552676,0.308486,0.202499,0.056830,
2.577420,2.442399,2.499489,1.987762,2.500081,0.128612,1.448337,0.105554,0.060222,0.463439,0.385409,0.075726,
2.512843,2.590486,1.976319,2.122729,2.690286,-0.139523,1.198509,-0.116390,0.050229,0.577831,0.146699,0.087294,
2.063255,2.268684,1.714127,1.874402,2.410908,0.336838,0.869035,-0.197605,0.357507,-0.070640,-0.119687,0.090905,
2.049460,2.119069,2.460162,2.270678,2.451367,0.147065,0.287986,-0.255979,-0.098071,-0.526029,-0.153410,0.048994,
2.291602,2.187120,3.009670,1.889105,2.067811,0.405168,0.395179,-0.243987,-0.685201,-0.227011,-0.096734,0.009920,
2.249468,2.406044,2.737822,2.081933,1.635917,0.929356,-0.071552,-0.308696,-0.273203,-0.071527,0.046832,0.019422,
1.917508,2.610487,2.305456,1.575532,1.923688,0.995661,0.293827,-0.009810,0.214057,0.258545,0.302065,0.046207,
1.827312,2.052964,2.108761,1.123096,2.133676,1.078765,1.567437,0.259879,0.411171,0.759735,0.259056,0.082824,
2.000226,1.648235,2.253550,1.867603,2.140490,0.161839,1.308491,-0.313598,0.386133,0.419491,0.094675,0.088232,
2.114556,2.012525,2.372565,1.965353,2.250350,0.474339,0.794383,-0.333176,0.396206,0.097861,0.027954,0.070966,
2.092429,1.858070,2.296796,1.432609,2.226732,1.585239,0.135210,-0.042636,0.536824,0.017981,0.011070,0.084765,
1.995758,1.578291,2.728735,1.563478,2.202176,1.243804,0.025806,0.309818,-0.172953,0.194756,-0.022011,0.059644,
2.036218,1.697124,2.714395,1.412177,1.569015,0.717658,0.192818,0.638294,-0.292423,0.440427,0.073587,0.058802,
1.934147,1.944681,2.391290,1.584434,0.948767,0.823708,1.005529,-0.076306,-0.134407,0.299177,-0.155552,0.097821,
1.900404,1.603337,1.654094,0.854708,1.450028,1.505682,0.899132,0.425868,0.533749,0.333759,0.023473,0.109939,
1.616609,0.963564,1.451231,0.954606,2.080278,0.727530,0.883971,0.827078,0.834801,0.126167,0.281375,0.086907,
1.551191,1.270320,1.584113,1.271542,1.815069,0.390521,1.103322,0.635650,0.685340,0.277490,0.449988,0.058377,
1.686626,1.099443,2.060528,1.556403,1.480624,0.752424,0.686655,0.542649,0.612990,0.085805,0.453666,0.072714,
1.137529,1.048042,1.869018,1.841821,2.894024,1.538231,0.837600,0.766326,0.537957,0.824959,0.325262,0.035949,
1.256766,0.952511,1.827935,1.412423,2.354831,1.439548,1.319073,1.117461,0.844568,0.777175,0.408150,0.010267,
1.355307,0.795761,2.076057,0.614339,1.939818,1.930639,1.641231,0.832859,1.637582,0.753390,0.325905,0.012462,
1.461357,1.050155,2.291082,1.038971,1.106361,1.983269,1.035462,1.317309,1.079965,0.356117,0.164510,0.088633,
1.633871,1.171401,2.101758,1.789682,0.837125,1.130715,0.585545,1.052285,1.054458,0.100276,0.222428,0.106192,
1.382584,0.903317,1.554006,2.133276,1.707494,1.377586,0.690631,1.235761,1.133085,0.001991,0.378630,0.074577,
1.534710,1.072031,1.772034,1.901666,2.748466,1.038118,0.817033,0.763160,1.030582,-0.472223,0.430016,0.110294,
1.613813,0.949278,1.984172,1.290036,3.332391,1.314644,0.709906,0.769895,1.114658,-0.010606,0.318383,0.101415,
1.122455,0.869305,1.766691,0.573035,3.269456,1.873393,1.889646,0.848982,1.210526,0.745991,0.351331,0.036790,
1.179811,1.507660,2.115299,0.543755,2.386454,1.545640,1.866693,0.552597,0.925559,0.851583,0.207114,0.076610,
1.490739,1.857103,2.167835,0.731318,2.078643,1.119849,0.816468,0.818402,0.376470,0.818598,0.298571,0.054632,
1.568473,1.406003,1.651188,1.630871,1.917627,0.690439,0.784854,1.244192,0.913877,0.676027,0.459700,0.023351,
1.465119,0.806935,1.538543,1.750041,1.126669,1.234288,2.028727,0.992578,1.073279,0.739691,0.191713,0.026626,
1.430372,0.557172,1.601326,1.242736,1.413900,1.985207,2.136345,1.136444,0.697695,0.706418,0.093470,0.047726,
1.292007,0.788542,1.685990,1.143478,2.084645,1.841654,2.359429,0.667963,1.193653,0.652037,-0.081433,0.110985,
1.408559,0.896905,1.869070,0.621415,2.974898,2.099325,1.791361,-0.004671,1.474118,0.545542,-0.034949,0.161431,
1.526445,0.666762,2.132241,0.582604,2.659312,1.923726,1.844167,0.702928,1.551045,0.157122,0.101682,0.146429,
1.429138,0.862954,2.169115,0.920448,1.452446,1.672692,2.022079,1.268702,1.619132,0.303807,0.074137,0.091898,
1.223941,1.361317,2.242942,0.838938,1.336332,0.869149,1.575618,1.865412,1.422146,0.403652,0.358601,0.033433,
1.280248,1.031067,1.561830,1.252487,2.409070,1.007864,1.539392,2.183510,0.927885,0.480374,0.373659,0.015438,
1.451210,0.383817,1.624887,1.313834,2.907319,1.754096,1.921680,1.313435,0.913986,0.268557,0.469727,0.068589,
1.517515,0.254400,2.465670,1.585563,2.244114,1.651380,1.574700,0.639516,1.100662,0.577512,0.436421,0.047404,
1.508456,0.735651,2.461813,1.028052,2.081456,1.231306,1.850584,0.614327,0.939784,0.708441,0.165979,0.079384,
1.437274,0.934526,1.633917,1.022237,2.209814,0.630525,2.396985,0.863404,1.166379,0.631048,0.086096,0.081621,
1.677656,1.058357,1.935176,1.141383,2.117076,0.030907,1.840356,0.624169,1.086375,0.571764,0.128242,0.102460,
